"","pid","parliament_number","name","dob","gender","start_date","end_date","riding_name","province","party_name","speaking_words","num_bills_passed","num_bills_failed","election_number"
"1783",577,40,"Kirsty Duncan","1966-10-31","F","2008-11-18","","Etobicoke North","ON","Lib",138276,0,5,41
"1784",433,40,"Jean-Yves Laforest","1949-06-13","M","2006-04-03","2011-03-26","Saint-Maurice--Champlain","QC","B.Q.",138929,0,0,41
"1785",191,40,"John McCallum","1950-04-09","M","2004-10-04","2015-10-19","Markham--Unionville","ON","Lib",138931,0,0,41
"1786",557,40,"Megan Leslie","1973-09-29","F","2008-11-18","2015-10-19","Halifax","NS","N.D.P.",139150,0,4,41
"1787",3358,36,"Don Boudria","","M","1994-01-17","2005-11-29","Glengarry--Prescott--Russell","ON","Lib",139255,0,0,37
"1788",8571,41,"Pierre Nantel","","M","2011-05-02","2015-10-19","Longueuil--Pierre-Boucher","QC","N.D.P.",139610,0,0,42
"1789",91,39,"Norman Doyle","1945-11-11","M","2006-04-03","2008-09-07","St. John's East","NL","C",139784,0,0,40
"1790",301,40,"Judy Wasylycia-Leis","1951-08-10","F","2004-10-04","2010-04-30","Winnipeg North","MB","N.D.P.",139784,0,11,41
"1791",25,37,"Leon Benoit","1950-07-07","M","2001-01-29","2004-05-23","Lakeland","AB","CA",139899,0,9,38
"1792",21,41,"Mauril Bélanger","1955-06-15","M","1994-01-17","2016-08-16","Ottawa--Vanier","ON","Lib",140272,0,1,42
"1793",405,39,"Dennis Bevington","1953-03-27","M","2006-04-03","2014-09-01","Western Arctic","NT","N.D.P.",140317,0,1,40
"1794",137,36,"Jay Hill","1952-12-27","M","1994-01-17","2000-10-22","Prince George--Peace River","BC","Ref.",140326,0,0,37
"1795",195,39,"John McKay","1948-03-21","M","2004-10-04","","Scarborough--Guildwood","ON","Lib",140452,0,2,40
"1796",132,41,"Stephen Harper","1959-04-30","M","2004-10-04","2015-10-19","Calgary Southwest","AB","C",140472,0,0,42
"1797",2,35,"Diane Ablonczy","1949-05-06","F","1994-01-17","1997-04-27","Calgary North","AB","Ref.",140800,0,0,36
"1798",202,41,"Larry Miller","1956-07-21","M","2006-04-03","","Bruce--Grey--Owen Sound","ON","C",140869,1,0,42
"1799",2,36,"Diane Ablonczy","1949-05-06","F","1997-09-22","2000-10-22","Calgary Nose Hill","AB","Ref.",140889,0,0,37
"1800",408,39,"Steven Blaney","1965-04-08","M","2006-04-03","2015-10-19","Lévis--Bellechasse","QC","C",140914,0,2,40
"1801",285,36,"Greg Thompson","1947-03-28","M","1997-09-22","2000-10-22","Charlotte","NB","P.C.",141116,0,0,37
"1802",112,35,"Christiane Gagnon","1948-04-16","F","1994-01-17","2011-03-26","Québec","QC","B.Q.",141314,0,0,36
"1803",152,40,"Jason Kenney","1968-05-30","M","2004-10-04","2015-10-19","Calgary Southeast","AB","C",141327,2,3,41
"1804",99,35,"Ken Epp","1939-05-11","M","1994-01-17","2000-10-22","Elk Island","AB","Ref.",141353,0,0,36
"1805",8353,41,"Robert Sopuck","","M","2010-12-06","2015-10-19","Dauphin--Swan River--Marquette","MB","C",141626,0,1,42
"1806",425,39,"Jim Flaherty","1949-12-30","M","2006-04-03","2014-04-10","Whitby--Oshawa","ON","C",141727,0,11,40
"1807",8350,41,"François Lapointe","","M","2011-05-02","2015-10-19","Montmagny--L'Islet--Kamouraska--Rivière-du-Loup","QC","N.D.P.",141850,0,4,42
"1808",5,41,"Dean Allison","1965-02-18","M","2004-10-04","2015-10-19","Niagara West--Glanbrook","ON","C",142209,0,0,42
"1809",8474,41,"Anne Minh-Thu Quach","","F","2011-05-02","2015-10-19","Beauharnois--Salaberry","QC","N.D.P.",142610,0,4,42
"1810",260,39,"Judy Sgro","1944-12-16","F","1999-10-12","2015-10-19","York West","ON","Lib",142631,0,0,40
"1811",445,39,"Peggy Nash","1951-06-28","F","2006-04-03","2008-09-07","Parkdale--High Park","ON","N.D.P.",142710,0,3,40
"1812",82,39,"Nicole Demers","1950-01-15","F","2004-10-04","2011-03-26","Laval","QC","B.Q.",142768,0,1,40
"1813",2111,37,"Svend Robinson","","M","1997-09-22","2004-05-23","Burnaby--Douglas","BC","N.D.P.",142820,0,5,38
"1814",8736,41,"Andrew Cash","","M","2011-05-02","2015-10-19","Davenport","ON","N.D.P.",143069,0,2,42
"1815",2534,41,"Dan Harris","","M","2011-05-02","2015-10-19","Scarborough Southwest","ON","N.D.P.",143416,0,1,42
"1816",3033,36,"Randy White","","M","1997-09-22","2000-10-22","Langley--Abbotsford","BC","Ref.",143544,0,0,37
"1817",4961,36,"Michel Bellehumeur","","M","1994-01-17","2004-05-23","Berthier--Montcalm","QC","B.Q.",143713,0,0,37
"1818",551,41,"Bob Rae","1948-08-02","M","2008-03-17","2013-06-19","Toronto Centre","ON","Lib",143767,0,0,42
"1819",555,40,"Siobhan Coady","1960-11-11","F","2008-11-18","2011-03-26","St. John's South--Mount Pearl","NL","Lib",143895,0,1,41
"1820",270,37,"Kevin Sorenson","1958-11-03","M","2001-01-29","2004-05-23","Crowfoot","AB","CA",144224,0,7,38
"1821",76,37,"Roy Cullen","1944-12-31","M","1996-02-27","2008-09-07","Etobicoke North","ON","Lib",144290,0,2,38
"1822",80,36,"Libby Davies","1953-02-27","F","1997-09-22","2015-10-19","Vancouver East","BC","N.D.P.",144684,0,0,37
"1823",8828,41,"Brad Butt","","M","2011-05-02","2015-10-19","Mississauga--Streetsville","ON","C",145035,0,0,42
"1824",582,41,"Stephen Woodworth","1954-01-05","M","2008-11-18","2015-10-19","Kitchener Centre","ON","C",145315,0,0,42
"1825",3288,36,"Gordon Earle","","M","1997-09-22","2000-10-22","Halifax West","NS","N.D.P.",145457,0,0,37
"1826",8465,41,"Mylène Freeman","","F","2011-05-02","2015-10-19","Argenteuil--Papineau--Mirabel","QC","N.D.P.",145803,0,1,42
"1827",28,39,"James Bezan","1965-05-19","M","2004-10-04","2015-10-19","Selkirk--Interlake","MB","C",145908,0,2,40
"1828",137,35,"Jay Hill","1952-12-27","M","1994-01-17","2000-10-22","Prince George--Peace River","BC","Ref.",146205,0,0,36
"1829",4255,35,"Ronald J. Duhamel","","M","1994-01-17","1997-04-27","St. Boniface","MB","Lib",146218,0,0,36
"1830",239,39,"James Rajotte","1970-08-19","M","2004-10-04","2015-10-19","Edmonton--Leduc","AB","C",146348,0,1,40
"1831",2703,41,"François Choquette","","M","2011-05-02","","Drummond","QC","N.D.P.",146367,0,1,42
"1832",7874,35,"Lucien Bouchard","","M","1994-01-17","1997-04-27","Lac-Saint-Jean","QC","B.Q.",146379,0,0,36
"1833",415,40,"Chris Charlton","1963-07-04","F","2006-04-03","2015-10-19","Hamilton Mountain","ON","N.D.P.",146461,0,13,41
"1834",177,39,"Peter MacKay","1965-09-27","M","2004-10-04","2015-10-19","Central Nova","NS","C",146634,0,4,40
"1835",3943,35,"Jack Ramsay","","M","1994-01-17","2000-10-22","Crowfoot","AB","Ref.",147001,0,0,36
"1836",53,40,"Serge Cardin","1950-07-02","M","1997-09-22","2011-03-26","Sherbrooke","QC","B.Q.",147022,0,0,41
"1837",199,39,"Serge Ménard","1941-09-27","M","2004-10-04","2011-03-26","Marc-Aurèle-Fortin","QC","B.Q.",147113,0,1,40
"1838",601,40,"Shelly Glover","1967-01-02","F","2008-11-18","2015-10-19","Saint Boniface","MB","C",147507,0,0,41
"1839",3553,35,"Dennis Mills","","M","1994-01-17","2000-10-22","Broadview--Greenwood","ON","Lib",147536,0,0,36
"1840",168,39,"Marc Lemay","1951-04-04","M","2004-10-04","2011-03-26","Abitibi--Témiscamingue","QC","B.Q.",147553,0,1,40
"1841",4958,35,"François Langlois","","M","1994-01-17","1997-04-27","Bellechasse","QC","B.Q.",148072,0,0,36
"1842",286,39,"David Tilson","1941-03-19","M","2004-10-04","","Dufferin--Caledon","ON","C",148285,0,2,40
"1843",69,41,"Joe Comartin","1947-12-26","M","2004-10-04","2015-10-19","Windsor--Tecumseh","ON","N.D.P.",148638,0,3,42
"1844",8790,41,"Ted Hsu","","M","2011-05-02","2015-10-19","Kingston and the Islands","ON","Lib",149020,0,3,42
"1845",440,40,"Irene Mathyssen","1951-08-16","F","2006-04-03","","London--Fanshawe","ON","N.D.P.",149048,0,6,41
"1846",3071,36,"Werner Schmidt","","M","1997-09-22","2000-10-22","Kelowna","BC","Ref.",149202,0,0,37
"1847",2934,36,"Lorne Nystrom","","M","1997-09-22","2000-10-22","Qu'Appelle","SK","N.D.P.",149231,0,0,37
"1848",5241,37,"Jean Chrétien","","M","1994-01-17","2004-05-23","Saint-Maurice","QC","Lib",149326,0,3,38
"1849",43,35,"Garry Breitkreuz","1945-10-21","M","1994-01-17","2000-10-22","Yorkton--Melville","SK","Ref.",149418,0,0,36
"1850",3681,37,"Jocelyne Girard-Bujold","","F","1997-09-22","2004-05-23","Jonquière","QC","B.Q.",149691,0,4,38
"1851",420,39,"Dean Del Mastro","1970-08-16","M","2006-04-03","2013-09-26","Peterborough","ON","C",149909,0,0,40
"1852",401,39,"John Baird","1969-05-26","M","2006-04-03","2015-03-16","Ottawa West--Nepean","ON","C",149927,0,4,40
"1853",44,40,"Scott Brison","1967-05-10","M","2003-12-11","","Kings--Hants","NS","Lib",149934,0,0,41
"1854",9172,41,"Dan Albas","","M","2011-05-02","2015-10-19","Okanagan--Coquihalla","BC","C",149976,1,0,42
"1855",81,39,"Stockwell Day","1950-08-16","M","2004-10-04","2011-03-26","Okanagan--Coquihalla","BC","C",150190,0,5,40
"1856",65,40,"David Christopherson","1954-10-05","M","2004-10-04","","Hamilton Centre","ON","N.D.P.",150201,0,0,41
"1857",301,36,"Judy Wasylycia-Leis","1951-08-10","F","1997-09-22","2004-05-23","Winnipeg North Centre","MB","N.D.P.",150269,0,0,37
"1858",8603,41,"Isabelle Morin","","F","2011-05-02","2015-10-19","Notre-Dame-de-Grâce--Lachine","QC","N.D.P.",150460,0,1,42
"1859",169,40,"Yves Lessard","1943-01-02","M","2004-10-04","2011-03-26","Chambly--Borduas","QC","B.Q.",150608,0,1,41
"1860",14,40,"Claude Bachand","1951-01-03","M","1994-01-17","2011-03-26","Saint-Jean","QC","B.Q.",150750,0,0,41
"1861",581,41,"Greg Rickford","1967-09-24","M","2008-11-18","2015-10-19","Kenora","ON","C",151035,2,1,42
"1862",579,41,"Lisa Raitt","1968-05-07","F","2008-11-18","2015-10-19","Halton","ON","C",151413,5,2,42
"1863",5258,35,"Pierre Brien","","M","1994-01-17","2003-01-15","Témiscamingue","QC","B.Q.",152032,0,0,36
"1864",1823,41,"Alexandrine Latendresse","","F","2011-05-02","2015-10-19","Louis-Saint-Laurent","QC","N.D.P.",152067,1,0,42
"1865",132,35,"Stephen Harper","1959-04-30","M","1994-01-17","1997-04-27","Calgary West","AB","Ref.",152333,0,0,36
"1866",4405,36,"John Bryden","","M","1997-09-22","2000-10-22","Wentworth--Burlington","ON","Lib",152482,0,0,37
"1867",21,39,"Mauril Bélanger","1955-06-15","M","1994-01-17","2016-08-16","Ottawa--Vanier","ON","Lib",152487,0,1,40
"1868",221,40,"Pierre Paquette","1955-06-01","M","2001-01-29","2011-03-26","Joliette","QC","B.Q.",152670,0,1,41
"1869",119,37,"Yvon Godin","1955-05-12","M","1997-09-22","2015-10-19","Acadie--Bathurst","NB","N.D.P.",152703,0,12,38
"1870",593,41,"Glenn Thibeault","1969-10-23","M","2008-11-18","2014-12-16","Sudbury","ON","N.D.P.",152733,0,8,42
"1871",55,41,"Colin Carrie","1962-04-11","M","2004-10-04","","Oshawa","ON","C",153459,0,0,42
"1872",277,37,"Chuck Strahl","1957-02-25","M","2001-01-29","2004-05-23","Fraser Valley","BC","CA",153960,0,3,38
"1873",43,37,"Garry Breitkreuz","1945-10-21","M","2001-01-29","2004-05-23","Yorkton--Melville","SK","CA",154279,0,3,38
"1874",287,37,"Vic Toews","1952-09-10","M","2001-01-29","2004-05-23","Provencher","MB","CA",154643,0,0,38
"1875",613,41,"Andrew Saxton","1964-03-11","M","2008-11-18","2015-10-19","North Vancouver","BC","C",154694,0,0,42
"1876",6303,35,"Osvaldo Nunez","","M","1994-01-17","1997-04-27","Bourassa","QC","B.Q.",154795,0,0,36
"1877",201,37,"Rob Merrifield","1953-12-19","M","2001-01-29","2004-05-23","Yellowhead","AB","CA",154952,0,2,38
"1878",69,37,"Joe Comartin","1947-12-26","M","2001-01-29","2004-05-23","Windsor--St. Clair","ON","N.D.P.",155138,0,0,38
"1879",25,39,"Leon Benoit","1950-07-07","M","2004-10-04","2015-10-19","Vegreville--Wainwright","AB","C",155355,0,1,40
"1880",193,41,"David McGuinty","1960-02-25","M","2004-10-04","","Ottawa South","ON","Lib",155602,0,1,42
"1881",304,37,"Bryon Wilfert","1952-07-14","M","1997-09-22","2004-05-23","Oak Ridges","ON","Lib",155712,0,0,38
"1882",280,39,"Andrew Telegdi","1946-05-28","M","1997-09-22","2008-09-07","Kitchener--Waterloo","ON","Lib",155983,0,1,40
"1883",5241,36,"Jean Chrétien","","M","1994-01-17","2004-05-23","Saint-Maurice","QC","Lib",156111,0,0,37
"1884",239,40,"James Rajotte","1970-08-19","M","2004-10-04","2015-10-19","Edmonton--Leduc","AB","C",156308,0,0,41
"1885",8690,41,"Jamie Nicholls","","M","2011-05-02","2015-10-19","Vaudreuil--Soulanges","QC","N.D.P.",156388,0,1,42
"1886",444,40,"Richard Nadeau","1959-04-05","M","2006-04-03","2011-03-26","Gatineau","QC","B.Q.",157493,0,0,41
"1887",8749,41,"Ted Opitz","","M","2011-05-02","2015-10-19","Etobicoke Centre","ON","C",157594,0,0,42
"1888",167,39,"Derek Lee","1948-10-02","M","1994-01-17","2011-03-26","Scarborough--Rouge River","ON","Lib",157988,0,1,40
"1889",453,40,"Bruce Stanton","1957-12-20","M","2006-04-03","","Simcoe North","ON","C",158215,0,1,41
"1890",186,39,"Keith Martin","1960-04-13","M","2004-10-04","2011-03-26","Esquimalt--Juan de Fuca","BC","Lib",158394,0,2,40
"1891",430,40,"Laurie Hawn","1947-05-11","M","2006-04-03","2015-10-19","Edmonton Centre","AB","C",158648,0,0,41
"1892",14,37,"Claude Bachand","1951-01-03","M","1994-01-17","2011-03-26","Saint-Jean","QC","B.Q.",159051,0,0,38
"1893",80,39,"Libby Davies","1953-02-27","F","1997-09-22","2015-10-19","Vancouver East","BC","N.D.P.",159245,0,1,40
"1894",65,39,"David Christopherson","1954-10-05","M","2004-10-04","","Hamilton Centre","ON","N.D.P.",159610,0,0,40
"1895",279,38,"Paul Szabo","1948-05-10","M","1994-01-17","2011-03-26","Mississauga South","ON","Lib",160281,0,3,39
"1896",416,39,"Olivia Chow","1957-03-24","F","2006-04-03","2014-03-13","Trinity--Spadina","ON","N.D.P.",160333,0,1,40
"1897",587,41,"Lois Brown","1955-01-22","F","2008-11-18","2015-10-19","Newmarket--Aurora","ON","C",160334,0,0,42
"1898",173,40,"Tom Lukiwski","1951-10-05","M","2004-10-04","2015-10-19","Regina--Lumsden--Lake Centre","SK","C",160483,0,0,41
"1899",3094,36,"Gurmant Grewal","","M","1997-09-22","2000-10-22","Surrey Central","BC","Ref.",160975,0,0,37
"1900",191,39,"John McCallum","1950-04-09","M","2004-10-04","2015-10-19","Markham--Unionville","ON","Lib",161167,0,0,40
"1901",23,39,"André Bellavance","1964-06-03","M","2004-10-04","2014-08-25","Richmond--Arthabaska","QC","B.Q.",161220,0,1,40
"1902",302,41,"Jeff Watson","1971-03-25","M","2004-10-04","2015-10-19","Essex","ON","C",161337,0,0,42
"1903",164,40,"Carole Lavallée","1954-01-23","F","2004-10-04","2011-03-26","Saint-Bruno--Saint-Hubert","QC","B.Q.",161478,0,0,41
"1904",80,37,"Libby Davies","1953-02-27","F","1997-09-22","2015-10-19","Vancouver East","BC","N.D.P.",161658,0,6,38
"1905",416,40,"Olivia Chow","1957-03-24","F","2006-04-03","2014-03-13","Trinity--Spadina","ON","N.D.P.",161675,0,14,41
"1906",169,39,"Yves Lessard","1943-01-02","M","2004-10-04","2011-03-26","Chambly--Borduas","QC","B.Q.",161826,0,0,40
"1907",461,41,"Chris Warkentin","1978-11-20","M","2006-04-03","2015-10-19","Peace River","AB","C",161990,0,0,42
"1908",198,36,"Réal Ménard","1962-05-13","M","1994-01-17","2004-05-23","Hochelaga--Maisonneuve","QC","B.Q.",162143,0,0,37
"1909",279,36,"Paul Szabo","1948-05-10","M","1994-01-17","2011-03-26","Mississauga South","ON","Lib",162209,0,0,37
"1910",29,37,"Bernard Bigras","1969-06-04","M","2001-01-29","2004-05-23","Rosemont--Petite-Patrie","QC","B.Q.",162396,0,3,38
"1911",704,41,"John Carmichael","","M","2011-05-02","2015-10-19","Don Valley West","ON","C",162474,1,0,42
"1912",89,41,"Stéphane Dion","1955-09-28","M","1996-02-27","2015-10-19","Saint-Laurent--Cartierville","QC","Lib",162481,0,1,42
"1913",430,39,"Laurie Hawn","1947-05-11","M","2006-04-03","2015-10-19","Edmonton Centre","AB","C",163372,0,1,40
"1914",597,40,"Malcolm Allen","1953-05-30","M","2008-11-18","2015-10-19","Welland","ON","N.D.P.",163493,0,6,41
"1915",8664,41,"Sadia Groguhé","","F","2011-05-02","2015-10-19","Saint-Lambert","QC","N.D.P.",163539,0,0,42
"1916",8491,41,"Matthew Dubé","","M","2011-05-02","2015-10-19","Chambly--Borduas","QC","N.D.P.",163559,0,2,42
"1917",137,37,"Jay Hill","1952-12-27","M","2001-01-29","2004-05-23","Prince George--Peace River","BC","CA",163726,0,11,38
"1918",195,40,"John McKay","1948-03-21","M","2004-10-04","","Scarborough--Guildwood","ON","Lib",163834,0,1,41
"1919",172,36,"Yvan Loubier","1959-04-10","M","1994-01-17","2007-09-17","Saint-Hyacinthe--Bagot","QC","B.Q.",163853,0,0,37
"1920",155,40,"Ed Komarnicki","1949-11-18","M","2004-10-04","2015-10-19","Souris--Moose Mountain","SK","C",163869,0,0,41
"1921",76,39,"Roy Cullen","1944-12-31","M","1996-02-27","2008-09-07","Etobicoke North","ON","Lib",164070,0,1,40
"1922",8442,41,"Robert Goguen","","M","2011-05-02","2015-10-19","Moncton--Riverview--Dieppe","NB","C",164229,0,0,42
"1923",8618,41,"Mathieu Ravignat","","M","2011-05-02","2015-10-19","Pontiac","QC","N.D.P.",164291,0,3,42
"1924",412,41,"Blaine Calkins","1968-12-25","M","2006-04-03","2015-10-19","Wetaskiwin","AB","C",164543,1,0,42
"1925",243,39,"Scott Reid","1964-01-25","M","2004-10-04","2015-10-19","Lanark--Frontenac--Lennox and Addington","ON","C",164785,0,0,40
"1926",408,41,"Steven Blaney","1965-04-08","M","2006-04-03","2015-10-19","Lévis--Bellechasse","QC","C",164887,4,2,42
"1927",5,39,"Dean Allison","1965-02-18","M","2004-10-04","2015-10-19","Niagara West--Glanbrook","ON","C",164940,0,1,40
"1928",423,39,"Rick Dykstra","1966-04-10","M","2006-04-03","2015-10-19","St. Catharines","ON","C",165125,0,1,40
"1929",3905,37,"Joe Clark","","M","2001-01-29","2004-05-23","Calgary Centre","AB","P.C.",165466,0,0,38
"1930",212,39,"Rob Nicholson","1952-04-29","M","2004-10-04","","Niagara Falls","ON","C",165534,0,13,40
"1931",207,39,"Rob Moore","1974-05-14","M","2006-04-03","2015-10-19","Fundy Royal","NB","C",165817,0,0,40
"1932",424,39,"Ed Fast","1955-06-18","M","2006-04-03","","Abbotsford","BC","C",165848,0,1,40
"1933",29,39,"Bernard Bigras","1969-06-04","M","2004-10-04","2011-03-26","Rosemont--La Petite-Patrie","QC","B.Q.",166043,0,1,40
"1934",167,40,"Derek Lee","1948-10-02","M","1994-01-17","2011-03-26","Scarborough--Rouge River","ON","Lib",166076,0,1,41
"1935",3033,35,"Randy White","","M","1994-01-17","1997-04-27","Fraser Valley West","BC","Ref.",166711,0,0,36
"1936",454,40,"Thierry St-Cyr","1977-11-07","M","2006-04-03","2011-03-26","Jeanne-Le Ber","QC","B.Q.",166716,0,1,41
"1937",233,39,"Pierre Poilievre","1979-06-03","M","2004-10-04","2015-10-19","Nepean--Carleton","ON","C",166746,0,0,40
"1938",270,41,"Kevin Sorenson","1958-11-03","M","2004-10-04","2015-10-19","Crowfoot","AB","C",166836,0,0,42
"1939",458,41,"Dave Van Kesteren","1955-10-07","M","2006-04-03","2015-10-19","Chatham-Kent--Essex","ON","C",167434,1,0,42
"1940",5192,35,"Suzanne Tremblay","","F","1994-01-17","1997-04-27","Rimouski--Témiscouata","QC","B.Q.",167662,0,0,36
"1941",600,41,"Candice Bergen","1964-09-28","F","2008-11-18","","Portage--Lisgar","MB","C",167802,0,0,42
"1942",58,37,"Bill Casey","1945-02-19","M","1997-09-22","2004-05-23","Cumberland--Colchester","NS","P.C.",167929,0,3,38
"1943",15,40,"Larry Bagnell","1949-12-19","M","2001-01-29","2011-03-26","Yukon","YT","Lib",168235,0,3,41
"1944",9,41,"David Anderson","1957-08-15","M","2004-10-04","","Cypress Hills--Grasslands","SK","C",168463,0,0,42
"1945",405,40,"Dennis Bevington","1953-03-27","M","2006-04-03","2014-09-01","Western Arctic","NT","N.D.P.",168794,0,3,41
"1946",283,39,"Robert Thibault","1959-09-29","M","2001-01-29","2008-09-07","West Nova","NS","Lib",169659,0,0,40
"1947",3164,37,"John Reynolds","","M","2001-01-29","2004-05-23","West Vancouver--Sunshine Coast","BC","CA",170165,0,1,38
"1948",546,41,"Thomas Mulcair","1954-10-24","M","2007-09-17","","Outremont","QC","N.D.P.",170214,0,1,42
"1949",24,41,"Carolyn Bennett","1950-12-20","F","1997-09-22","2015-10-19","St. Paul's","ON","Lib",170223,0,1,42
"1950",200,40,"Ted Menzies","1952-02-18","M","2004-10-04","2013-11-07","Macleod","AB","C",170624,0,0,41
"1951",460,40,"Mike Wallace","1963-09-03","M","2006-04-03","2015-10-19","Burlington","ON","C",170791,0,0,41
"1952",8642,41,"Laurin Liu","","F","2011-05-02","2015-10-19","Rivière-des-Mille-Îles","QC","N.D.P.",171279,0,4,42
"1953",5019,35,"Jean-Guy Chrétien","","M","1994-01-17","1997-04-27","Frontenac","QC","B.Q.",171287,0,0,36
"1954",143,41,"Brian Jean","1963-02-03","M","2006-04-03","2014-01-17","Fort McMurray--Athabasca","AB","C",171294,0,1,42
"1955",424,40,"Ed Fast","1955-06-18","M","2006-04-03","","Abbotsford","BC","C",171774,0,0,41
"1956",269,37,"Monte Solberg","1958-09-17","M","2001-01-29","2004-05-23","Medicine Hat","AB","CA",171786,0,1,38
"1957",198,35,"Réal Ménard","1962-05-13","M","1994-01-17","2004-05-23","Hochelaga--Maisonneuve","QC","B.Q.",171796,0,0,36
"1958",25,41,"Leon Benoit","1950-07-07","M","2004-10-04","2015-10-19","Vegreville--Wainwright","AB","C",171956,0,0,42
"1959",434,40,"Mike Lake","1969-06-04","M","2006-04-03","2015-10-19","Edmonton--Mill Woods--Beaumont","AB","C",172001,0,0,41
"1960",415,41,"Chris Charlton","1963-07-04","F","2006-04-03","2015-10-19","Hamilton Mountain","ON","N.D.P.",172002,0,14,42
"1961",456,41,"David Sweet","1957-06-24","M","2006-04-03","2015-10-19","Ancaster--Dundas--Flamborough--Westdale","ON","C",172193,1,0,42
"1962",192,37,"Alexa McDonough","1944-08-11","F","1997-09-22","2008-09-07","Halifax","NS","N.D.P.",173297,0,7,38
"1963",279,35,"Paul Szabo","1948-05-10","M","1994-01-17","2011-03-26","Mississauga South","ON","Lib",173417,0,0,36
"1964",151,41,"Gerald Keddy","1953-02-15","M","2004-10-04","2015-10-19","South Shore--St. Margaret's","NS","C",173418,0,0,42
"1965",1804,41,"Alain Giguère","","M","2011-05-02","2015-10-19","Marc-Aurèle-Fortin","QC","N.D.P.",173884,0,0,42
"1966",443,39,"Brian Murphy","1961-03-17","M","2006-04-03","2011-03-26","Moncton--Riverview--Dieppe","NB","Lib",173928,0,0,40
"1967",276,39,"Peter Stoffer","1956-01-06","M","2004-10-04","2015-10-19","Sackville--Eastern Shore","NS","N.D.P.",174298,0,35,40
"1968",151,37,"Gerald Keddy","1953-02-15","M","1997-09-22","2004-05-23","South Shore","NS","P.C.",174371,0,1,38
"1969",420,40,"Dean Del Mastro","1970-08-16","M","2006-04-03","2013-09-26","Peterborough","ON","C",174448,0,0,41
"1970",611,41,"Blake Richards","1974-11-08","M","2008-11-18","2015-10-19","Wild Rose","AB","C",174997,1,0,42
"1971",164,39,"Carole Lavallée","1954-01-23","F","2004-10-04","2011-03-26","Saint-Bruno--Saint-Hubert","QC","B.Q.",175188,0,1,40
"1972",435,41,"Pierre Lemieux","1963-04-09","M","2006-04-03","2015-10-19","Glengarry--Prescott--Russell","ON","C",175512,0,0,42
"1973",276,40,"Peter Stoffer","1956-01-06","M","2004-10-04","2015-10-19","Sackville--Eastern Shore","NS","N.D.P.",175606,0,28,41
"1974",277,36,"Chuck Strahl","1957-02-25","M","1997-09-22","2000-10-22","Fraser Valley","BC","Ref.",175637,0,0,37
"1975",143,40,"Brian Jean","1963-02-03","M","2006-04-03","2014-01-17","Fort McMurray--Athabasca","AB","C",175745,0,0,41
"1976",155,41,"Ed Komarnicki","1949-11-18","M","2004-10-04","2015-10-19","Souris--Moose Mountain","SK","C",175929,0,0,42
"1977",30,36,"Bill Blaikie","1951-06-19","M","1994-01-17","2004-05-23","Winnipeg--Transcona","MB","N.D.P.",176007,0,0,37
"1978",9042,41,"Michelle Rempel","","F","2011-05-02","2015-10-19","Calgary Centre-North","AB","C",176054,0,0,42
"1979",191,41,"John McCallum","1950-04-09","M","2004-10-04","2015-10-19","Markham--Unionville","ON","Lib",176215,0,1,42
"1980",440,41,"Irene Mathyssen","1951-08-16","F","2006-04-03","","London--Fanshawe","ON","N.D.P.",176296,0,13,42
"1981",3870,37,"Dick Proctor","","M","1997-09-22","2004-05-23","Palliser","SK","N.D.P.",176520,0,0,38
"1982",208,37,"James Moore","1976-06-10","M","2001-01-29","2004-05-23","Port Moody--Coquitlam--Port Coquitlam","BC","CA",176538,0,4,38
"1983",265,40,"Scott Simms","1969-08-12","M","2006-04-03","2015-10-19","Bonavista--Gander--Grand Falls--Windsor","NL","Lib",177076,0,5,41
"1984",423,41,"Rick Dykstra","1966-04-10","M","2006-04-03","2015-10-19","St. Catharines","ON","C",177705,0,0,42
"1985",152,36,"Jason Kenney","1968-05-30","M","1997-09-22","2000-10-22","Calgary Southeast","AB","Ref.",177799,0,0,37
"1986",8614,41,"Lysane Blanchette-Lamothe","","F","2011-05-02","2015-10-19","Pierrefonds--Dollard","QC","N.D.P.",178608,0,0,42
"1987",268,41,"Joy Smith","1947-02-20","F","2004-10-04","2015-10-19","Kildonan--St. Paul","MB","C",178899,1,0,42
"1988",209,40,"Shawn Murphy","1951-07-27","M","2004-10-04","2011-03-26","Charlottetown","PE","Lib",179172,0,2,41
"1989",203,40,"Peter Milliken","1946-11-12","M","1994-01-17","2011-03-26","Kingston and the Islands","ON","Lib",179617,0,0,41
"1990",8678,41,"Pierre-Luc Dusseault","","M","2011-05-02","","Sherbrooke","QC","N.D.P.",179765,0,0,42
"1991",155,39,"Ed Komarnicki","1949-11-18","M","2004-10-04","2015-10-19","Souris--Moose Mountain","SK","C",180195,0,0,40
"1992",212,40,"Rob Nicholson","1952-04-29","M","2004-10-04","","Niagara Falls","ON","C",180604,6,19,41
"1993",8551,41,"Hélène LeBlanc","","F","2011-05-02","2015-10-19","LaSalle--Émard","QC","N.D.P.",181161,0,0,42
"1994",25,35,"Leon Benoit","1950-07-07","M","1994-01-17","1997-04-27","Vegreville","AB","Ref.",181334,0,0,36
"1995",4405,37,"John Bryden","","M","2001-01-29","2004-02-16","Ancaster--Dundas--Flamborough--Aldershot","ON","Lib",181344,0,5,38
